Date,ACIW,ADBE,AKAM,ALLT,ALTR,APCX,APPN,BAND,BLIN,CETX,CHKP,CSGS,CYBR,DBX,DOX,EEFT,FFIV,FIVN,FTNT,GEN,IIIV,IMXI,INTZ,LSAK,MDB,MSFT,NTCT,NTNX,NXTP,OKTA,OSPN,PANW,PAYS,PRTH,QIWI,QLYS,RDWR,REKR,RPD,RVYL,SANG,SCWX,SNPS,SPLK,SPSC,TCX,USIO,VERI,VRNS,VRNT,VRSN,WIX,ZS,^GSPC
2018-07-23,26.459999084472656,259.4700012207031,79.75,5.210000038146973,34.75,0.75,33.75,37.130001068115234,75.0,593.5999755859375,109.91999816894531,37.08737564086914,68.55999755859375,31.799999237060547,62.03804397583008,84.3499984741211,172.6199951171875,36.34000015258789,13.644000053405762,10.921299934387207,16.479999542236328,10.09000015258789,1.600000023841858,9.239999771118164,58.95000076293945,102.11778259277344,30.299999237060547,56.060001373291016,65.19999694824219,57.150001525878906,20.75,70.54666900634766,2.490000009536743,10.800000190734863,12.697590827941895,97.05000305175781,27.6299991607666,1.7910000085830688,32.43000030517578,3.119999885559082,0.8700000047683716,13.829999923706055,91.83999633789062,105.0999984741211,38.189998626708984,60.900001525878906,1.7200000286102295,16.639999389648438,26.75,24.248598098754883,149.1300048828125,108.9000015258789,41.380001068115234,2806.97998046875
2018-07-24,25.90999984741211,257.489990234375,79.22000122070312,5.210000038146973,35.79999923706055,0.75,32.34000015258789,36.880001068115234,80.5,562.7999877929688,111.0199966430664,36.76227951049805,66.2699966430664,30.75,62.07442855834961,84.0199966430664,172.4600067138672,34.27000045776367,13.350000381469727,10.733268737792969,16.1200008392334,9.899999618530273,1.5,9.34000015258789,58.810001373291016,101.82460021972656,30.450000762939453,53.290000915527344,64.80000305175781,55.119998931884766,20.0,69.586669921875,2.450000047683716,11.100000381469727,12.903029441833496,93.5999984741211,27.139999389648438,1.5499999523162842,31.299999237060547,3.9000000953674316,0.8700000047683716,13.84000015258789,91.97000122070312,102.43000030517578,38.494998931884766,61.400001525878906,1.7599999904632568,16.049999237060547,26.183332443237305,23.968416213989258,148.42999267578125,105.19999694824219,39.810001373291016,2820.39990234375
2018-07-25,26.309999465942383,263.1700134277344,80.12999725341797,5.199999809265137,36.45000076293945,0.75,33.20000076293945,37.52000045776367,72.0,602.0,116.80999755859375,37.11446762084961,67.55999755859375,31.309999465942383,62.201751708984375,94.4000015258789,175.1999969482422,35.709999084472656,13.685999870300293,10.80639362335205,16.100000381469727,9.850000381469727,1.5499999523162842,9.369999885559082,60.560001373291016,104.8227767944336,30.600000381469727,54.45000076293945,67.5,57.380001068115234,20.399999618530273,71.58000183105469,2.5999999046325684,10.932999610900879,12.824014663696289,96.80000305175781,27.450000762939453,1.4529999494552612,31.75,3.9000000953674316,0.8700000047683716,13.899999618530273,93.16000366210938,104.04000091552734,38.64500045776367,61.75,1.75,16.739999771118164,26.96666717529297,23.993886947631836,151.19000244140625,110.8499984741211,41.220001220703125,2846.070068359375
2018-07-26,26.459999084472656,261.92999267578125,80.7300033569336,5.170000076293945,36.56999969482422,0.75,33.93000030517578,37.119998931884766,71.0,602.0,116.66999816894531,37.439537048339844,67.44999694824219,30.709999084472656,62.23815155029297,95.20999908447266,177.0800018310547,36.11000061035156,13.71399974822998,10.759387969970703,16.31999969482422,9.90999984741211,1.4500000476837158,9.430000305175781,61.380001068115234,103.67833709716797,27.799999237060547,54.849998474121094,64.19999694824219,57.790000915527344,20.5,71.79000091552734,2.6600000858306885,11.100000381469727,12.808212280273438,95.0999984741211,27.600000381469727,1.3530000448226929,31.559999465942383,4.739999771118164,0.8500000238418579,13.899999618530273,93.1500015258789,104.04000091552734,38.474998474121094,61.900001525878906,1.7599999904632568,16.579999923706055,26.799999237060547,23.942943572998047,151.9499969482422,105.8499984741211,39.66999816894531,2837.43994140625
2018-07-27,26.139999389648438,254.80999755859375,79.63999938964844,5.159999847412109,35.599998474121094,0.75,32.209999084472656,36.58000183105469,67.5,579.5999755859375,113.58000183105469,37.22282028198242,63.93000030517578,30.030000686645508,61.79246520996094,93.43000030517578,174.22999572753906,34.25,13.161999702453613,10.827285766601562,15.720000267028809,10.0,1.5,9.369999885559082,59.560001373291016,101.843505859375,27.350000381469727,51.88999938964844,59.0,55.11000061035156,18.549999237060547,69.32333374023438,2.819999933242798,10.928999900817871,12.59487247467041,90.44999694824219,27.059999465942383,1.350000023841858,29.149999618530273,4.559999942779541,0.8500000238418579,13.039999961853027,92.58000183105469,101.0999984741211,42.85499954223633,60.650001525878906,1.7100000381469727,15.569999694824219,25.28333282470703,23.306163787841797,150.25999450683594,101.44999694824219,37.380001068115234,2818.820068359375
2018-07-30,25.770000457763672,242.32000732421875,75.29000091552734,5.079999923706055,34.880001068115234,0.75,30.940000534057617,35.060001373291016,66.0,574.0,113.54000091552734,36.46428298950195,61.22999954223633,27.770000457763672,61.41048049926758,91.18000030517578,170.1300048828125,32.18000030517578,12.555999755859375,10.607921600341797,14.970000267028809,9.829999923706055,1.5499999523162842,9.170000076293945,55.4900016784668,99.65869903564453,27.25,48.880001068115234,49.79999923706055,49.810001373291016,17.020000457763672,65.22000122070312,2.799999952316284,10.935999870300293,12.476350784301758,88.30000305175781,26.360000610351562,1.350000023841858,27.549999237060547,5.099999904632568,0.8600000143051147,12.579999923706055,89.33000183105469,95.37999725341797,42.47999954223633,59.400001525878906,1.75,13.90999984741211,23.96666717529297,22.898624420166016,145.42999267578125,96.94999694824219,36.220001220703125,2802.60009765625
2018-07-31,25.84000015258789,244.67999267578125,75.26000213623047,5.190000057220459,35.099998474121094,0.75,31.079999923706055,35.040000915527344,65.0,562.7999877929688,112.66999816894531,36.72615051269531,60.709999084472656,26.770000457763672,61.46505355834961,91.94000244140625,171.3800048828125,31.899999618530273,12.581999778747559,10.560914039611816,15.3100004196167,9.899999618530273,1.600000023841858,9.34000015258789,54.11000061035156,100.3302230834961,26.799999237060547,48.88999938964844,55.400001525878906,49.650001525878906,16.299999237060547,66.086669921875,3.1500000953674316,10.989999771118164,12.476350784301758,87.0999984741211,26.420000076293945,1.3029999732971191,27.809999465942383,7.199999809265137,0.8600000143051147,12.819999694824219,89.43000030517578,96.0999984741211,42.89500045776367,58.75,1.7100000381469727,14.930000305175781,19.924999237060547,22.873153686523438,145.22999572753906,95.0,35.310001373291016,2816.2900390625
2018-08-01,26.459999084472656,248.00999450683594,71.62999725341797,5.159999847412109,34.880001068115234,0.6800000071525574,31.8799991607666,39.36000061035156,64.0,571.2000122070312,111.97000122070312,36.69002914428711,60.84000015258789,27.809999465942383,60.00984573364258,92.12999725341797,170.60000610351562,32.88999938964844,12.920000076293945,10.670597076416016,15.010000228881836,9.75,1.6100000143051147,9.470000267028809,54.09000015258789,100.5193862915039,26.450000762939453,49.34000015258789,50.599998474121094,52.0099983215332,17.25,66.72666931152344,3.130000114440918,11.199999809265137,12.436843872070312,85.05000305175781,26.350000381469727,1.25,28.43000030517578,8.039999961853027,0.8600000143051147,12.420000076293945,89.75,99.11000061035156,43.790000915527344,57.54999923706055,1.7599999904632568,14.819999694824219,19.916667938232422,23.025981903076172,148.05999755859375,95.3499984741211,36.060001373291016,2813.360107421875
2018-08-02,26.549999237060547,252.22000122070312,74.27999877929688,5.260000228881836,35.4900016784668,0.6629999876022339,33.06999969482422,39.2400016784668,64.0,568.4000244140625,113.11000061035156,34.974281311035156,61.52000045776367,29.809999465942383,58.07256317138672,93.93000030517578,172.25999450683594,33.43000030517578,14.751999855041504,10.905630111694336,15.25,9.680000305175781,1.649999976158142,9.289999961853027,58.209999084472656,101.7394790649414,26.299999237060547,50.779998779296875,53.400001525878906,54.59000015258789,17.549999237060547,69.62000274658203,3.1500000953674316,11.180000305175781,12.539563179016113,86.1500015258789,26.350000381469727,1.2999999523162842,29.3799991607666,9.600000381469727,0.8600000143051147,12.869999885559082,90.66000366210938,102.93000030517578,44.095001220703125,57.95000076293945,1.7899999618530273,14.489999771118164,20.350000381469727,23.382577896118164,150.97999572753906,99.5999984741211,37.029998779296875,2827.219970703125
2018-08-03,27.0,253.27999877929688,74.61000061035156,5.239999771118164,35.29999923706055,0.5099999904632568,30.5049991607666,39.04999923706055,65.0,562.7999877929688,113.12000274658203,34.17058563232422,62.15999984741211,29.969999313354492,58.490943908691406,93.69999694824219,172.22999572753906,33.619998931884766,14.72599983215332,10.054280281066895,15.069999694824219,9.739999771118164,1.600000023841858,9.149999618530273,57.88999938964844,102.18401336669922,26.149999618530273,50.68000030517578,46.20000076293945,52.93000030517578,17.299999237060547,68.98666381835938,3.390000104904175,11.182000160217285,12.586971282958984,85.1500015258789,26.700000762939453,1.2999999523162842,28.799999237060547,8.039999961853027,0.8600000143051147,12.489999771118164,91.13999938964844,100.47000122070312,43.900001525878906,57.849998474121094,1.850000023841858,13.9399995803833,20.816667556762695,23.48446273803711,151.0,98.8499984741211,37.33000183105469,2840.35009765625
2018-08-06,27.139999389648438,254.11000061035156,75.31999969482422,5.349999904632568,35.93000030517578,0.5099999904632568,31.75,39.119998931884766,66.5,571.2000122070312,114.19000244140625,34.775611877441406,63.25,30.280000686645508,58.93659973144531,93.87999725341797,175.44000244140625,35.040000915527344,14.72599983215332,10.226640701293945,15.319999694824219,9.6899995803833,1.5,9.350000381469727,58.869998931884766,102.26911163330078,26.450000762939453,51.599998474121094,48.599998474121094,55.380001068115234,17.25,70.47000122070312,3.25,11.15999984741211,12.397336959838867,87.5,27.15999984741211,1.3700000047683716,29.90999984741211,7.559999942779541,0.8600000143051147,12.8100004196167,92.33000183105469,102.87999725341797,44.88999938964844,57.400001525878906,1.850000023841858,14.069999694824219,21.766666412353516,23.815587997436523,152.05999755859375,100.30000305175781,36.59000015258789,2850.39990234375
